source_controller,annotation,cluster,namespace,ingress,valor,funcionalidade,apisix_plugin,apisix_config,suporte,observacoes,jira_card
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,insights,inngest-public,3600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-send-timeout,staging-234557__cluster-staging,kafka,dashboard-kafka-staging,15600,Timeout de envio para o backend,configuração do upstream,upstream: send_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rd-albato,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rd-albato-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rd-albato-nuvemshop,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rd-albato-nuvemshop-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rd-albato-woocommerce,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rd-albato-woocommerce-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rdstation-albato-pipedrive-com,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rdstation-albato-pipedrive-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rdstation-albato-salesforce-com,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rdstation-albato-salesforce-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rdstation-albato-shopify-com,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rdstation-albato-shopify-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rdstation-albato-vtex-com,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,rdstation-albato-vtex-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,connect,statuspage-rdstation,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,kong,api-gateway-new-with-nginx,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,production-230322__cluster-production,kong,kong-admin-ingress,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,rd-automation-prd-01__gke-usc1-automation-prd-01,automation,rdsm-automation-engine-execution-action-api,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,rd-crm-prd-01__services-gke-usc1-crm-prd-01,crm,crm-aws-index-html,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,rd-prod-eng-stg-01__services-gke-usc1-prod-eng-stg-01,platagen2520,flask-ingress,HTTP,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,rd-prod-eng-stg-01__services-gke-usc1-prod-eng-stg-01,kong-system,kong-manager,HTTP,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,elasticsearch-leadgen,es-leadgen-prd-01,HTTP,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,argocd,ingress-argocd,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,attract,es-staging-http,HTTP,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rd-albato,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rd-albato-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rd-albato-nuvemshop,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rd-albato-nuvemshop-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rd-albato-woocommerce,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rd-albato-woocommerce-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rdstation-albato-pipedrive-com,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rdstation-albato-pipedrive-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rdstation-albato-salesforce-com,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rdstation-albato-salesforce-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rdstation-albato-shopify-com,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rdstation-albato-shopify-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rdstation-albato-vtex-com,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,connect,rdstation-albato-vtex-com-br,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,contact-mgmt,cdp-core,GRPC,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,contact-mgmt,clustering-engine-elasticsearch,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,crm,crm-aws-index-html,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,kong,kong-admin,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,kong,kong-admin-ingress,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,kong-system,kong-ingress-controller-kong-admin,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,kong-system,kong-ingress-controller-kong-manager,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/backend-protocol,staging-234557__cluster-staging,kong,api-gateway-new-with-nginx,HTTPS,"Protocolo do backend: HTTP, HTTPS, GRPC, GRPCS, AJP, FCGI",grpc-transcode / configuração do upstream,Upstream scheme: http|https|grpc|grpcs,Completo,GRPC requer plugin grpc-transcode ou rota gRPC nativa.,
nginx,nginx.ingress.kubernetes.io/proxy-connect-timeout,production-230322__cluster-production,accounts-auth,a3s-api-internal,600,Timeout de conexão com o backend,configuração do upstream,upstream: connect_timeout,Completo,,
nginx,nginx.ingress.kubernetes.io/proxy-connect-timeout,rd-accounts-prd-01__services-gke-usc1-accounts-prd-01,accounts-auth,a3s-api-internal,600,Timeout de conexão com o backend,configuração do upstream,upstream: connect_timeout,Completo,,
